"question_id","task","difficulty","method","verdict","expected","j1","parse_reason","ground_truth_methods"
"10","Descriptive Statistics","easy","Mood Variance Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mean']"
"10","Descriptive Statistics","easy","Levene Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mean']"
"10","Descriptive Statistics","easy","Bartlett Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mean']"
"10","Descriptive Statistics","easy","F-Test for Variance","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mean']"
"11","Correlation Analysis","easy","Pearson Correlation Coefficient","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Spearman Correlation Coefficient","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Kendall Correlation Coefficient","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Partial Correlation Coefficient","APPLICABLE","APPLICABLE","correct","head:\bAPPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Anderson-Darling Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Shapiro-Wilk Test of Normality","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Kolmogorov-Smirnov Test for Normality","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Lilliefors Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Kolmogorov-Smirnov Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Kolmogorov-Smirnov Test for Uniform distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Kolmogorov-Smirnov Test for Gamma distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Kolmogorov-Smirnov Test for Exponential distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Chi-square Independence Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Fisher Exact Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Mantel-Haenszel Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Mean","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Median","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Mode","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Range","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Quartile","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Standard Deviation","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Skewness","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Kurtosis","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Mood Variance Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Levene Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","Bartlett Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"11","Correlation Analysis","easy","F-Test for Variance","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Partial Correlation Coefficient']"
"12","Variance Test","easy","Pearson Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Spearman Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Kendall Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Partial Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Anderson-Darling Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Shapiro-Wilk Test of Normality","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Kolmogorov-Smirnov Test for Normality","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Lilliefors Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Kolmogorov-Smirnov Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Kolmogorov-Smirnov Test for Uniform distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Kolmogorov-Smirnov Test for Gamma distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Kolmogorov-Smirnov Test for Exponential distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Chi-square Independence Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Fisher Exact Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Mantel-Haenszel Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Mean","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Median","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Mode","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Range","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Quartile","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Standard Deviation","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Skewness","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Kurtosis","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Mood Variance Test","NOT_APPLICABLE","APPLICABLE","wrong","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Levene Test","APPLICABLE","APPLICABLE","correct","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","Bartlett Test","NOT_APPLICABLE","APPLICABLE","wrong","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"12","Variance Test","easy","F-Test for Variance","NOT_APPLICABLE","APPLICABLE","wrong","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"13","Descriptive Statistics","easy","Pearson Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Spearman Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Kendall Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Partial Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Anderson-Darling Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Shapiro-Wilk Test of Normality","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Kolmogorov-Smirnov Test for Normality","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Lilliefors Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Kolmogorov-Smirnov Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Kolmogorov-Smirnov Test for Uniform distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Kolmogorov-Smirnov Test for Gamma distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Kolmogorov-Smirnov Test for Exponential distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Chi-square Independence Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Fisher Exact Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Mantel-Haenszel Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Mean","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Median","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Mode","APPLICABLE","APPLICABLE","correct","head:\bAPPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Range","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Quartile","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Standard Deviation","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Skewness","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Kurtosis","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Mood Variance Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Levene Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","Bartlett Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"13","Descriptive Statistics","easy","F-Test for Variance","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mode']"
"14","Variance Test","easy","Pearson Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Spearman Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Kendall Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Partial Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Anderson-Darling Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Shapiro-Wilk Test of Normality","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Kolmogorov-Smirnov Test for Normality","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Lilliefors Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Kolmogorov-Smirnov Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Kolmogorov-Smirnov Test for Uniform distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Kolmogorov-Smirnov Test for Gamma distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Kolmogorov-Smirnov Test for Exponential distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Chi-square Independence Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Fisher Exact Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Mantel-Haenszel Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Mean","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Median","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Mode","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Range","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Quartile","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Standard Deviation","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Skewness","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Kurtosis","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Mood Variance Test","NOT_APPLICABLE","APPLICABLE","wrong","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Levene Test","NOT_APPLICABLE","APPLICABLE","wrong","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","Bartlett Test","NOT_APPLICABLE","APPLICABLE","wrong","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"14","Variance Test","easy","F-Test for Variance","NOT_APPLICABLE","APPLICABLE","wrong","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test', 'Bartlett Test', 'F-Test for Variance']"
"15","Descriptive Statistics","easy","Pearson Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Spearman Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Kendall Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Partial Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Anderson-Darling Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Shapiro-Wilk Test of Normality","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Kolmogorov-Smirnov Test for Normality","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Lilliefors Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Kolmogorov-Smirnov Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Kolmogorov-Smirnov Test for Uniform distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Kolmogorov-Smirnov Test for Gamma distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Kolmogorov-Smirnov Test for Exponential distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Chi-square Independence Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Fisher Exact Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Mantel-Haenszel Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Mean","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Median","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Mode","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Range","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Quartile","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Standard Deviation","APPLICABLE","APPLICABLE","correct","head:\bAPPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Skewness","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Kurtosis","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Mood Variance Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Levene Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","Bartlett Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"15","Descriptive Statistics","easy","F-Test for Variance","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Standard Deviation']"
"16","Correlation Analysis","easy","Pearson Correlation Coefficient","NOT_APPLICABLE","APPLICABLE","wrong","head:\bNOT\s+APPLICABLE\b","['Pearson Correlation Coefficient', 'Spearman Correlation Coefficient', 'Kendall Correlation Coefficient']"
"16","Correlation Analysis","easy","Spearman Correlation Coefficient","APPLICABLE","APPLICABLE","correct","head:\bAPPLICABLE\b","['Pearson Correlation Coefficient', 'Spearman Correlation Coefficient', 'Kendall Correlation Coefficient']"
"16","Correlation Analysis","easy","Kendall Correlation Coefficient","APPLICABLE","APPLICABLE","correct","head:\bAPPLICABLE\b","['Pearson Correlation Coefficient', 'Spearman Correlation Coefficient', 'Kendall Correlation Coefficient']"
"16","Correlation Analysis","easy","Partial Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Pearson Correlation Coefficient', 'Spearman Correlation Coefficient', 'Kendall Correlation Coefficient']"
"16","Correlation Analysis","easy","Anderson-Darling Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Pearson Correlation Coefficient', 'Spearman Correlation Coefficient', 'Kendall Correlation Coefficient']"
"16","Correlation Analysis","easy","Shapiro-Wilk Test of Normality","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Pearson Correlation Coefficient', 'Spearman Correlation Coefficient', 'Kendall Correlation Coefficient']"
"16","Correlation Analysis","easy","Kolmogorov-Smirnov Test for Normality","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Pearson Correlation Coefficient', 'Spearman Correlation Coefficient', 'Kendall Correlation Coefficient']"
